replicate_id,winner,plus4s_0,plus4s_1,plus4s_2,plus4s_3
77410,1,0,1,0,0
77411,2,0,0,0,0
77412,0,0,0,0,1
77413,0,1,0,0,0
77414,3,0,1,0,1
77415,3,0,0,0,0
77416,1,1,1,0,0
77417,0,1,0,0,0
77418,0,0,0,1,0
77419,2,1,0,0,0
77420,1,0,1,0,0
77421,0,0,1,0,0
77422,1,0,0,2,1
77423,2,1,0,1,0
77424,2,0,0,1,0
77425,2,0,1,0,0
77426,1,0,0,0,1
77427,3,1,0,0,1
77428,2,0,1,0,0
77429,0,1,1,0,0
77430,0,0,0,0,0
77431,3,0,0,0,0
77432,2,0,0,0,0
77433,1,0,0,0,0
77434,0,0,1,0,0
77435,0,0,0,0,0
77436,0,0,0,0,0
77437,3,0,0,0,0
77438,3,0,0,1,1
77439,0,0,0,0,1
77440,1,1,0,0,0
77441,1,0,1,0,0
77442,2,0,0,0,1
77443,3,0,1,0,1
77444,1,0,1,0,0
77445,0,1,0,0,0
77446,1,0,1,0,2
77447,3,0,0,1,0
77448,3,0,0,2,1
77449,2,2,0,0,0
77450,2,0,0,0,0
77451,2,0,0,0,0
77452,3,0,1,0,0
77453,0,0,0,0,0
77454,0,0,0,1,0
77455,1,0,0,0,0
77456,0,0,1,0,0
77457,2,0,0,0,0
77458,2,0,0,1,0
77459,0,0,0,1,1
77460,1,0,0,1,0
77461,0,1,1,0,0
77462,1,0,1,0,0
77463,1,0,0,0,0
77464,3,0,0,0,1
77465,3,1,0,0,0
77466,0,0,0,1,0
77467,2,0,0,0,0
77468,2,0,0,1,1
77469,2,1,1,0,0
77470,0,0,0,0,1
77471,1,0,1,1,1
77472,2,0,0,1,0
77473,0,1,0,1,1
77474,3,1,1,0,0
77475,2,1,1,0,0
77476,1,0,0,0,0
77477,1,1,1,0,0
77478,3,0,0,0,1
77479,1,0,0,1,1
77480,0,1,0,0,0
77481,1,1,0,0,1
77482,1,0,3,0,0
77483,3,1,1,1,0
77484,0,1,0,0,1
77485,3,1,1,0,0
77486,3,0,1,0,0
77487,1,1,0,0,1
77488,2,0,1,0,0
77489,0,0,1,0,0
77490,1,0,1,1,0
77491,2,0,0,0,0
77492,0,1,0,1,0
77493,2,0,0,0,1
77494,0,0,0,0,1
77495,1,0,1,0,0
77496,0,0,0,1,0
77497,1,1,1,0,0
77498,1,0,1,0,0
77499,1,0,0,0,0
77500,1,0,0,0,0
77501,2,1,1,0,0
77502,2,0,0,1,0
77503,0,3,0,0,0
77504,0,0,0,0,0
77505,1,0,2,1,0
77506,0,2,1,0,1
77507,0,1,0,0,0
77508,2,0,0,1,0
77509,1,0,0,0,1
77510,0,1,1,0,1
77511,0,1,0,0,1
77512,0,0,0,0,0
77513,3,1,1,0,0
77514,3,0,1,0,0
77515,2,0,0,1,0
77516,1,0,0,2,0
77517,0,0,0,0,0
77518,0,0,0,0,0
77519,2,0,0,1,1
77520,0,1,1,0,0
77521,3,1,0,0,2
77522,1,1,1,0,1
77523,1,0,2,0,0
77524,1,1,0,1,1
77525,0,1,0,0,0
77526,2,1,0,1,1
77527,0,0,0,0,0
77528,3,1,2,0,0
77529,3,0,0,0,0
77530,3,1,0,0,1
77531,3,0,0,1,0
77532,2,0,0,2,0
77533,0,0,0,1,0
77534,1,1,0,0,0
77535,1,0,1,1,1
77536,2,0,1,0,0
77537,3,0,1,0,2
77538,2,1,0,1,1
77539,0,2,0,0,0
77540,3,0,0,0,0
77541,0,0,0,0,2
77542,3,0,0,0,1
77543,1,0,1,0,0
77544,3,1,1,1,1
77545,2,0,0,2,0
77546,2,0,0,1,1
77547,0,1,0,0,1
77548,3,1,0,1,0
77549,3,0,0,0,1
77550,2,1,1,1,0
77551,0,0,0,0,0
77552,0,0,1,1,1
77553,0,1,0,0,0
77554,1,0,0,0,0
77555,0,0,1,1,0
77556,3,1,0,0,1
77557,1,1,0,0,0
77558,0,1,0,0,0
77559,3,0,0,0,0
77560,3,0,0,0,0
77561,1,0,0,1,0
77562,0,0,0,0,1
77563,2,0,0,0,1
77564,1,0,2,0,0
77565,1,1,0,0,1
77566,0,1,0,0,0
77567,3,1,0,0,0
77568,1,1,1,0,0
77569,1,0,0,0,1
77570,0,0,0,2,0
77571,1,0,0,1,1
77572,1,0,1,0,0
77573,0,0,1,0,1
77574,2,0,0,0,0
77575,3,2,0,0,0
77576,2,0,0,1,0
77577,1,0,0,1,0
77578,0,1,0,0,2
77579,2,0,0,0,0
77580,1,1,0,0,0
77581,0,0,1,1,0
77582,3,0,1,0,0
77583,2,1,0,0,0
77584,0,1,0,0,1
77585,0,1,0,1,0
77586,0,0,0,0,0
77587,1,0,0,1,1
77588,0,1,1,0,0
77589,0,0,1,1,0
77590,1,0,2,1,0
77591,0,0,1,0,0
77592,2,0,0,1,0
77593,1,1,0,0,0
77594,1,0,0,0,2
77595,1,1,2,0,0
77596,1,1,0,0,0
77597,0,0,0,0,1
77598,2,0,0,0,1
77599,2,1,0,0,1
77600,2,1,0,0,1
77601,3,0,0,1,1
77602,1,1,0,0,0
77603,1,0,1,0,0
77604,3,0,0,0,0
77605,1,0,0,0,0
77606,1,0,0,0,0
77607,0,1,0,0,1
77608,2,0,0,0,1
77609,3,0,0,0,0
77610,1,1,0,0,0
77611,1,0,0,1,0
77612,2,1,1,1,0
77613,0,0,2,0,0
77614,2,0,0,1,0
77615,3,0,1,0,0
77616,3,0,1,1,1
77617,1,0,1,0,1
77618,2,0,0,0,0
77619,0,0,0,1,0
77620,2,1,0,2,0
77621,2,0,0,0,0
77622,2,0,0,0,0
77623,2,0,0,0,0
77624,3,0,0,1,0
77625,1,0,0,1,1
77626,0,1,0,1,0
77627,2,0,0,1,1
77628,1,0,0,0,1
77629,2,0,0,0,0
77630,1,0,0,0,0
77631,3,0,1,0,2
77632,3,2,1,0,0
77633,0,0,0,0,1
77634,2,0,0,0,1
77635,3,0,0,2,0
77636,2,0,0,0,0
77637,2,1,0,1,0
77638,1,0,0,2,1
77639,0,0,0,0,0
77640,3,0,1,0,2
77641,1,0,0,0,0
77642,0,0,1,3,0
77643,0,0,0,1,0
77644,2,0,0,1,0
77645,0,1,1,0,0
77646,1,0,0,0,0
77647,1,0,0,1,0
77648,3,0,0,0,2
77649,1,0,0,1,1
77650,3,1,0,1,0
77651,3,0,0,2,0
77652,1,0,1,1,0
77653,1,0,2,0,0
77654,3,0,2,0,0
77655,2,0,0,1,1
77656,0,0,0,0,0
77657,2,0,0,1,0
77658,1,0,0,1,1
77659,1,2,0,1,0
77660,3,1,1,1,0
77661,3,2,1,0,0
77662,2,0,0,1,1
77663,0,0,0,0,0
77664,2,0,0,0,0
77665,1,0,1,0,0
77666,0,2,1,0,0
77667,2,0,0,0,0
77668,3,0,0,1,2
77669,3,0,0,0,0
77670,1,0,0,0,0
77671,2,0,0,2,0
77672,0,1,1,1,0
77673,0,0,0,1,1
77674,0,1,0,0,0
77675,0,1,0,0,2
77676,2,0,0,1,0
77677,0,1,1,0,1
77678,2,1,0,0,1
77679,1,0,0,0,0
77680,0,1,2,0,0
77681,0,0,1,0,0
77682,0,0,0,1,1
77683,3,1,1,0,0
77684,1,0,0,0,0
77685,1,1,1,0,2
77686,0,1,1,2,0
77687,2,0,0,0,1
77688,1,0,0,0,1
77689,0,0,0,0,0
77690,3,0,1,0,1
77691,3,0,1,0,1
77692,1,0,0,0,0
77693,2,0,2,0,0
77694,3,0,0,1,0
77695,2,1,1,0,0
77696,0,1,0,0,0
77697,0,0,0,0,0
77698,3,0,0,0,1
77699,2,0,1,2,0
77700,0,1,0,0,0
77701,2,0,1,1,0
77702,0,0,0,0,0
77703,1,0,1,1,1
77704,3,1,0,0,0
77705,3,0,0,0,0
77706,0,0,0,0,1
77707,0,0,1,0,0
77708,1,0,0,2,1
77709,3,2,0,0,0
77710,1,1,1,0,0
77711,1,1,0,0,0
77712,2,0,0,0,0
77713,0,0,0,1,1
77714,0,1,1,0,0
77715,2,0,0,0,0
77716,2,0,1,1,0
77717,1,0,1,0,1
77718,1,0,0,1,0
77719,1,0,2,0,0
77720,0,0,0,0,0
77721,1,0,1,1,0
77722,3,0,0,0,0
77723,0,2,0,0,0
77724,3,0,1,0,0
77725,2,1,1,1,0
77726,1,0,0,0,1
77727,3,0,0,0,1
77728,1,1,0,0,0
77729,0,0,0,2,0
77730,2,1,0,0,0
77731,3,1,0,0,0
77732,0,0,0,0,0
77733,2,0,0,0,0
77734,1,0,0,0,0
77735,2,0,0,1,0
77736,1,0,0,0,1
77737,3,1,0,0,1
77738,0,0,0,2,0
77739,1,0,0,1,0
77740,0,0,0,0,1
77741,1,1,0,0,2
77742,3,1,1,0,0
77743,1,0,1,1,0
77744,0,0,1,0,1
77745,2,0,1,0,1
77746,3,0,0,0,0
77747,3,1,0,0,1
77748,3,1,0,0,1
77749,3,0,0,0,0
77750,3,0,0,0,1
77751,3,0,0,0,0
77752,0,0,0,1,1
77753,2,0,0,1,0
77754,2,0,2,0,0
77755,3,0,1,1,0
77756,1,0,0,0,0
77757,0,1,0,0,0
77758,0,0,1,0,0
77759,3,0,1,0,1
77760,1,0,1,0,0
77761,3,0,1,0,1
77762,1,0,0,0,0
77763,2,1,1,0,0
77764,2,0,0,1,1
77765,0,0,0,0,1
77766,1,0,0,0,0
77767,2,0,0,0,0
77768,0,0,0,0,0
77769,1,1,0,0,0
77770,1,0,0,0,0
77771,2,1,1,0,0
77772,3,0,0,1,1
77773,1,0,1,0,1
77774,0,1,2,0,0
77775,1,1,0,1,0
77776,1,1,0,0,0
77777,1,0,1,1,0
77778,3,0,0,0,1
77779,3,1,0,0,0
77780,2,0,0,0,1
77781,0,0,0,0,1
77782,3,0,1,0,0
77783,2,0,1,0,0
77784,0,1,0,1,0
77785,3,0,1,2,0
77786,2,1,0,1,0
77787,3,0,1,1,1
77788,2,0,0,0,0
77789,3,1,1,0,0
77790,1,0,1,0,0
77791,0,0,1,0,0
77792,1,1,0,1,2
77793,1,0,2,1,0
77794,3,0,1,1,1
77795,3,0,1,0,1
77796,0,2,0,1,0
77797,0,0,0,0,1
77798,3,0,0,0,0
77799,1,0,0,0,0
77800,0,1,0,1,1
77801,1,0,0,0,0
77802,0,1,0,0,0
77803,2,0,0,0,0
77804,2,0,0,1,0
77805,3,1,0,0,0
77806,1,0,1,0,0
77807,0,0,0,1,0
77808,3,1,0,0,1
77809,3,1,0,0,1
77810,1,0,0,1,0
77811,0,0,0,0,0
77812,0,0,0,0,0
77813,3,0,2,0,0
77814,0,0,0,2,1
77815,3,1,0,0,0
77816,1,0,1,0,1
77817,1,0,0,0,0
77818,2,0,0,1,1
77819,0,1,0,0,0
77820,0,1,0,0,0
77821,3,0,1,0,1
77822,2,0,0,0,0
77823,3,0,1,0,0
77824,0,0,0,0,1
77825,3,0,0,0,2
77826,0,0,1,1,0
77827,2,0,0,0,0
77828,3,0,0,1,0
77829,3,1,1,1,0
77830,0,1,1,0,0
77831,2,1,0,0,0
77832,2,0,0,0,0
77833,2,0,1,0,0
77834,1,0,0,0,0
77835,1,0,1,1,0
77836,1,0,0,1,0
77837,1,2,0,0,0
77838,1,0,1,1,0
77839,1,0,2,0,1
77840,0,0,0,0,0
77841,1,0,1,0,0
77842,3,0,0,0,1
77843,0,1,0,1,1
77844,1,0,0,0,1
77845,0,2,0,0,0
77846,0,0,1,0,0
77847,1,0,0,0,0
77848,1,0,0,0,2
77849,2,1,0,1,0
77850,0,0,2,0,0
77851,3,0,0,0,1
77852,2,0,0,2,0
77853,3,0,0,0,0
77854,1,0,1,0,0
77855,3,0,1,0,1
77856,1,0,1,0,0
77857,2,0,2,1,0
77858,3,0,1,0,0
77859,1,0,1,0,0
77860,0,0,1,1,0
77861,0,0,0,0,0
77862,3,0,0,0,2
77863,3,1,0,1,0
77864,2,1,0,1,0
77865,3,1,0,0,0
77866,0,0,0,1,0
77867,0,2,0,0,0
77868,3,1,0,0,0
77869,3,0,0,0,0
77870,0,0,0,1,0
77871,1,0,0,0,0
77872,3,0,0,0,0
77873,1,0,1,0,0
77874,1,0,1,1,1
77875,0,0,1,1,0
77876,2,0,0,0,1
77877,1,0,0,0,0
77878,3,0,1,0,0
77879,2,1,0,0,2
77880,3,1,0,1,0
77881,2,0,0,0,0
77882,1,1,1,0,1
77883,2,0,0,0,1
77884,2,0,1,0,0
77885,1,1,0,0,2
77886,0,0,0,1,2
77887,0,2,1,0,0
77888,2,1,0,0,0
77889,3,1,0,0,0
77890,0,1,1,0,0
77891,2,0,0,0,0
77892,1,0,0,0,1
77893,2,1,0,0,1
77894,2,0,0,1,0
77895,0,0,0,0,0
77896,1,0,0,1,0
77897,2,1,0,0,0
77898,1,1,0,0,0
77899,3,1,0,0,1
77900,0,0,0,1,0
77901,2,0,0,1,0
77902,0,0,0,1,0
77903,2,0,0,0,0
77904,1,0,1,1,1
77905,1,1,1,1,0
77906,2,0,0,3,0
77907,3,0,1,0,3
77908,0,0,1,1,0
77909,2,0,0,0,0
77910,2,0,0,1,0
77911,3,0,0,0,2
77912,2,0,1,0,1
77913,2,1,0,0,0
77914,2,1,1,1,0
77915,0,1,0,0,0
77916,1,1,0,0,0
77917,3,1,1,0,1
77918,0,0,1,1,0
77919,2,0,1,1,1
77920,3,1,1,0,0
77921,0,1,0,0,0
77922,1,0,0,0,0
77923,0,2,0,0,0
77924,0,0,1,2,0
77925,3,0,0,0,0
77926,0,0,0,0,0
77927,0,1,0,2,0
77928,2,0,0,0,0
77929,0,0,0,0,0
77930,3,1,0,0,0
77931,3,1,0,0,0
77932,3,0,0,0,1
77933,2,1,0,0,0
77934,1,1,0,0,0
77935,0,1,0,0,0
77936,2,1,0,0,0
77937,1,0,2,1,0
77938,2,1,0,0,0
77939,0,0,0,1,0
77940,1,1,2,0,0
77941,1,0,1,0,1
77942,0,0,1,1,0
77943,0,1,1,1,0
77944,3,0,0,0,0
77945,2,0,0,2,2
77946,3,0,0,0,1
77947,2,0,0,0,0
77948,1,0,0,0,0
77949,1,0,1,1,0
77950,3,0,0,0,3
77951,0,0,2,0,1
77952,0,0,0,0,0
77953,0,0,1,0,0
77954,1,0,1,1,0
77955,3,1,0,0,0
77956,3,0,0,0,1
77957,3,0,0,0,0
77958,2,1,1,0,1
77959,1,1,0,1,0
77960,0,0,2,0,1
77961,2,0,0,1,1
77962,3,0,0,0,0
77963,1,1,0,0,1
77964,0,0,0,0,0
77965,3,1,0,0,0
77966,1,0,0,0,0
77967,1,0,1,0,0
77968,3,1,1,0,1
77969,0,0,0,2,0
77970,3,1,0,0,1
77971,3,1,0,0,0
77972,0,1,0,1,0
77973,1,1,0,0,0
77974,3,0,0,0,0
77975,1,0,1,1,0
77976,1,0,0,1,1
77977,1,0,1,0,0
77978,3,0,1,2,1
77979,0,0,0,2,0
77980,2,2,1,0,0
77981,3,0,0,0,0
77982,0,0,0,0,0
77983,2,1,0,0,0
77984,3,0,0,0,0
77985,2,1,0,0,1
77986,2,1,1,0,0
77987,3,0,0,0,1
77988,0,0,0,0,0
77989,1,0,2,0,0
77990,1,0,2,0,0
77991,0,0,0,0,1
77992,2,0,0,0,0
77993,1,0,1,1,0
77994,1,0,1,0,0
77995,2,0,0,1,0
77996,0,0,0,1,0
77997,3,1,0,0,0
77998,3,0,0,2,0
77999,3,0,0,0,2
78000,2,0,0,1,0
78001,2,0,0,1,1
78002,3,0,1,1,0
78003,0,1,1,0,0
78004,2,1,0,0,0
78005,3,0,0,0,0
78006,0,1,0,0,1
78007,0,0,0,0,0
78008,0,1,1,0,0
78009,1,1,0,0,2
78010,2,1,3,0,0
78011,3,0,0,1,0
78012,2,0,1,0,0
78013,2,0,0,1,1
78014,1,0,0,0,0
78015,2,0,0,1,1
78016,2,2,0,1,1
78017,3,0,0,0,0
78018,3,1,1,0,0
78019,0,0,1,1,1
78020,0,1,0,1,0
78021,3,0,0,0,1
78022,3,0,1,1,1
78023,0,1,0,0,0
78024,1,0,1,2,0
78025,0,0,0,1,0
78026,2,0,0,0,0
78027,1,0,1,0,0
78028,0,1,0,0,0
78029,2,0,0,0,0
78030,3,0,0,0,1
78031,0,0,2,0,0
78032,1,0,0,1,1
78033,3,0,1,0,0
78034,3,0,0,1,0
78035,2,1,1,1,0
78036,2,0,0,1,0
78037,1,0,0,0,1
78038,3,0,0,0,0
78039,0,0,1,0,0
78040,1,0,1,1,0
78041,1,0,2,1,1
78042,1,0,0,0,0
78043,1,0,0,0,1
78044,3,1,0,0,1
78045,1,1,1,1,0
78046,2,0,0,0,1
78047,3,1,1,0,0
78048,0,0,1,0,1
78049,2,0,0,1,0
78050,0,0,0,0,0
78051,3,0,0,1,0
78052,2,1,1,1,1
78053,3,2,0,0,1
78054,1,2,1,1,0
78055,3,1,0,0,0
78056,0,0,0,0,1
78057,1,0,1,0,1
78058,3,0,1,1,0
78059,0,1,0,1,0
78060,3,0,0,0,0
78061,3,0,1,0,2
78062,0,1,0,0,0
78063,1,1,2,0,0
78064,0,1,1,0,0
78065,2,0,0,1,0
78066,2,0,0,0,0
78067,1,0,2,0,0
78068,0,0,0,0,0
78069,3,0,0,0,1
78070,3,1,1,0,0
78071,2,2,0,0,0
78072,1,0,0,1,0
78073,1,1,0,0,0
78074,2,0,0,1,0
78075,3,2,0,1,0
78076,2,0,0,1,1
78077,2,0,0,1,0
78078,1,0,1,0,1
78079,1,0,0,0,0
78080,1,0,0,1,0
78081,2,0,0,0,0
78082,3,0,1,0,1
78083,0,1,0,0,0
78084,2,0,1,1,0
78085,2,0,0,1,1
78086,2,0,0,1,0
78087,1,0,1,0,0
78088,3,2,1,0,0
78089,1,0,1,0,1
78090,2,1,1,0,0
78091,1,0,0,0,0
78092,0,0,1,0,0
78093,1,0,0,0,0
78094,3,1,1,0,0
78095,0,0,0,0,1
78096,2,1,0,0,1
78097,3,0,0,0,0
78098,0,0,0,0,0
78099,1,1,0,0,0
78100,0,0,0,1,1
78101,1,0,2,0,0
78102,0,0,0,0,0
78103,2,1,1,0,1
78104,3,0,0,0,0
78105,2,0,1,1,0
78106,2,0,0,1,0
78107,1,0,1,1,0
78108,3,1,0,0,0
78109,0,1,0,0,0
78110,1,1,0,0,0
78111,2,0,0,1,0
78112,0,0,0,0,0
78113,2,0,0,1,0
78114,0,0,0,1,0
78115,1,1,0,0,0
78116,1,0,1,1,0
78117,3,0,0,1,1
78118,0,0,0,0,1
78119,3,0,0,0,0
78120,3,1,0,0,1
78121,1,0,1,1,0
78122,2,1,1,0,1
78123,0,0,0,0,0
78124,1,0,1,0,0
78125,2,0,0,1,0
78126,3,0,1,2,0
78127,0,0,0,0,0
78128,2,0,0,1,1
78129,3,0,0,2,1
78130,1,0,1,1,0
78131,0,1,0,0,0
78132,0,1,0,0,0
78133,2,0,1,0,0
78134,3,0,0,0,1
78135,0,1,0,0,1
78136,3,1,0,0,1
78137,3,1,1,0,0
78138,0,1,1,0,0
78139,1,0,0,0,1
78140,0,1,1,0,0
78141,1,0,0,1,2
78142,2,1,0,0,0
78143,2,2,0,0,1
78144,0,1,1,0,0
78145,2,0,0,0,1
78146,1,0,0,0,1
78147,3,0,0,1,1
78148,2,1,1,0,0
78149,0,0,0,0,0
78150,0,0,0,0,0
78151,1,0,1,0,0
78152,2,1,0,0,1
78153,0,0,0,0,0
78154,3,0,2,0,0
78155,1,0,0,0,0
78156,1,0,0,0,0
78157,3,1,0,1,1
78158,3,1,0,0,1
78159,1,0,0,0,0
78160,2,0,1,0,0
78161,2,1,0,2,0
78162,2,0,0,0,0
78163,1,0,0,0,0
78164,1,1,0,0,1
78165,3,1,0,0,1
78166,2,2,0,1,0
78167,1,0,0,0,0
78168,2,0,0,0,0
78169,1,0,1,1,0
78170,2,0,1,0,1
78171,2,0,0,1,1
78172,1,1,0,0,0
78173,0,1,0,0,0
78174,1,0,0,1,0
78175,1,0,0,2,0
78176,1,0,2,0,0
78177,3,0,0,1,0
78178,2,0,0,1,0
78179,2,0,0,0,0
78180,2,0,0,2,0
78181,0,0,0,0,0
78182,1,0,0,1,0
78183,1,0,0,1,0
78184,3,0,2,0,0
78185,0,0,0,0,1
78186,2,0,0,0,1
78187,3,0,0,0,0
78188,2,1,0,0,0
78189,0,0,0,1,1
78190,1,0,1,0,1
78191,3,0,0,0,2
78192,1,0,1,0,0
78193,1,0,0,0,0
78194,2,0,1,0,1
78195,3,0,0,0,2
78196,0,0,1,0,0
78197,2,0,1,1,0
78198,2,0,0,1,2
78199,1,0,0,0,0
78200,0,1,1,0,0
78201,3,0,2,1,1
78202,2,0,0,2,0
78203,2,1,0,0,2
78204,1,0,2,0,1
78205,1,2,1,0,0
78206,3,0,1,0,0
78207,0,1,0,0,0
78208,0,1,0,0,0
78209,0,0,0,1,0
78210,2,0,0,1,0
78211,2,0,1,1,0
78212,1,0,1,0,0
78213,0,0,0,1,0
78214,0,0,1,0,0
78215,3,0,0,0,1
78216,1,0,0,1,0
78217,3,0,0,1,0
78218,2,1,0,1,1
78219,0,0,0,1,1
78220,0,2,0,0,0
78221,1,0,1,0,0
78222,2,1,0,0,2
78223,3,0,0,0,0
78224,2,0,0,0,0
78225,2,0,0,0,1
78226,1,0,0,1,1
78227,3,1,0,0,0
78228,1,0,1,1,1
78229,3,0,0,0,0
78230,3,0,0,0,0
78231,3,0,1,1,0
78232,3,0,0,1,1
78233,2,0,1,2,1
78234,2,0,0,0,0
78235,2,0,0,0,1
78236,2,0,0,1,1
78237,1,0,1,1,0
78238,2,1,0,0,0
78239,0,0,0,0,0
78240,0,0,0,1,0
78241,3,0,0,0,1
78242,2,0,1,1,1
78243,2,0,0,0,0
78244,3,1,1,0,0
78245,3,1,1,0,0
78246,3,0,1,0,1
78247,3,0,0,0,0
78248,1,1,0,0,1
78249,0,0,0,0,0
78250,1,1,0,0,1
78251,3,0,0,0,1
78252,1,1,0,1,0
78253,3,0,0,1,0
78254,2,0,1,1,0
78255,1,0,0,0,0
78256,2,2,0,1,0
78257,1,0,0,0,2
78258,2,0,1,0,1
78259,1,0,0,0,2
78260,2,1,0,0,1
78261,2,0,2,0,0
78262,0,0,0,0,0
78263,2,0,1,1,0
78264,2,0,1,1,0
78265,2,2,0,0,1
78266,3,0,0,1,0
78267,1,1,0,0,0
78268,3,2,1,0,0
78269,1,0,0,0,2
78270,3,0,0,0,1
78271,1,0,0,2,2
78272,2,0,1,1,0
78273,1,0,0,0,0
78274,3,1,1,0,0
78275,2,1,0,1,1
78276,1,0,0,1,0
78277,0,0,0,1,1
78278,0,0,2,1,0
78279,2,0,0,0,0
78280,1,0,1,0,0
78281,3,0,0,1,1
78282,1,1,0,0,2
78283,2,0,1,0,0
78284,0,0,1,2,0
78285,0,1,0,0,0
78286,2,1,0,1,1
78287,3,2,0,1,0
78288,1,0,1,0,0
78289,1,0,1,1,0
78290,3,0,0,0,0
78291,2,0,0,0,0
78292,1,0,0,2,1
78293,0,0,0,0,1
78294,1,0,0,1,2
78295,2,0,0,1,2
78296,0,0,1,0,1
78297,3,0,1,0,1
78298,1,0,0,0,0
78299,3,0,1,0,1
78300,0,0,0,0,2
78301,2,0,0,2,1
78302,1,0,1,1,0
78303,0,2,0,0,1
78304,3,0,1,0,0
78305,3,0,0,0,1
78306,0,1,0,1,0
78307,3,2,0,1,1
78308,2,1,0,0,1
78309,2,0,0,0,1
78310,0,1,1,0,0
78311,0,0,0,0,0
78312,0,0,2,0,0
78313,0,1,0,0,0
78314,3,1,1,0,0
78315,3,0,0,0,1
78316,0,0,0,1,1
78317,2,1,0,1,0
78318,2,0,1,0,0
78319,0,1,0,1,0
78320,3,0,0,0,0
78321,3,0,0,0,1
78322,2,0,1,0,0
78323,1,1,0,0,1
78324,2,1,0,0,0
78325,2,2,1,0,0
78326,3,0,1,0,0
78327,1,0,0,0,0
78328,1,2,0,0,0
78329,3,0,1,1,0
78330,0,0,0,0,0
78331,1,1,0,1,0
78332,1,0,0,0,0
78333,2,0,0,1,0
78334,2,0,1,1,0
78335,1,0,0,1,0
78336,1,0,0,0,0
78337,3,1,0,1,1
78338,3,1,0,0,0
78339,1,0,0,1,0
78340,1,0,0,0,0
78341,1,1,0,0,1
78342,2,0,1,1,1
78343,2,0,0,0,1
78344,2,0,0,0,0
78345,3,0,1,0,0
78346,2,0,0,0,1
78347,3,0,1,1,0
78348,1,0,0,0,0
78349,1,1,1,0,1
78350,3,0,0,1,0
78351,3,0,0,0,1
78352,1,0,0,0,0
78353,0,0,0,0,0
78354,1,0,0,0,0
78355,3,0,0,0,0
78356,0,1,0,0,0
78357,2,0,0,0,0
78358,0,1,0,1,0
78359,3,0,1,1,0
78360,3,0,0,0,1
78361,0,2,0,0,0
78362,3,1,0,0,1
78363,0,0,0,0,1
78364,3,1,0,0,0
78365,1,0,1,0,0
78366,2,1,0,0,0
78367,3,1,0,1,1
78368,3,0,0,0,1
78369,2,0,0,2,1
78370,0,0,1,1,0
78371,2,0,1,0,0
78372,0,1,0,0,0
78373,2,1,1,0,0
78374,3,0,0,0,0
78375,2,0,0,0,0
78376,0,1,0,0,1
78377,2,0,1,0,0
78378,0,0,0,0,0
78379,0,0,0,1,0
78380,3,0,0,0,1
78381,1,1,0,0,1
78382,1,2,0,0,1
78383,2,0,0,1,0
78384,3,0,0,0,0
78385,1,0,0,0,0
78386,1,0,0,0,0
78387,2,0,1,2,0
78388,2,0,0,0,1
78389,3,1,0,1,0
78390,3,0,0,0,1
78391,0,1,0,1,0
78392,3,1,0,0,1
78393,1,1,0,1,0
78394,3,1,0,1,1
78395,3,0,1,0,1
78396,1,0,0,0,0
78397,1,0,0,0,0
78398,3,1,0,0,1
78399,1,0,0,1,0
78400,3,0,0,0,1
78401,0,0,0,0,0
78402,0,0,0,0,2
78403,0,0,1,0,2
78404,2,0,0,0,1
78405,0,2,0,1,0
78406,2,0,0,0,0
78407,1,0,0,0,1
78408,1,0,0,0,0
78409,1,0,0,0,1
78410,3,0,1,0,0
78411,3,0,1,2,0
78412,2,1,0,0,1
78413,0,0,0,1,0
78414,1,1,0,0,0
78415,3,0,2,1,0
78416,1,0,0,0,0
78417,2,0,0,1,0
78418,2,0,0,1,1
78419,3,1,0,0,0
78420,3,0,0,0,2
78421,0,1,0,0,0
78422,2,0,0,1,0
78423,2,0,0,1,1
78424,2,0,0,1,0
78425,0,0,1,1,1
78426,1,2,1,0,0
78427,3,0,0,0,0
78428,0,0,0,0,0
78429,0,1,1,1,1
78430,3,1,1,0,0
78431,0,1,0,0,0
78432,0,0,0,1,0
78433,1,0,1,0,0
78434,0,0,0,0,0
78435,3,0,0,1,0
78436,1,0,0,0,0
78437,1,0,0,2,1
78438,0,1,0,0,0
78439,0,1,1,0,0
78440,2,1,0,1,0
78441,1,0,1,1,0
78442,2,0,0,1,0
78443,1,0,0,0,0
78444,3,0,0,1,1
78445,3,0,0,2,0
78446,3,0,0,0,0
78447,2,0,0,1,0
78448,0,1,1,0,0
78449,2,1,0,0,1
78450,1,1,0,1,1
78451,2,1,2,0,0
78452,2,0,0,2,0
78453,0,1,0,0,0
78454,2,0,0,1,0
78455,0,1,0,0,0
78456,2,0,0,1,0
78457,2,1,0,1,0
78458,3,1,1,0,1
78459,3,0,0,0,0
78460,2,0,0,1,0
78461,0,0,0,0,0
78462,2,0,0,0,0
78463,3,0,1,1,1
78464,0,0,1,1,0
78465,3,0,1,1,0
78466,1,1,0,1,0
78467,2,0,0,0,0
78468,2,0,0,1,0
78469,1,0,0,0,0
78470,2,0,0,1,0
78471,3,0,0,0,0
78472,1,0,0,1,1
78473,3,0,0,0,0
78474,0,0,0,1,0
78475,2,0,0,3,1
78476,1,0,0,1,0
78477,3,0,0,0,1
78478,1,0,1,0,0
78479,3,0,1,0,0
78480,3,0,2,1,0
78481,3,2,0,0,0
78482,2,0,1,1,1
78483,3,1,0,0,1
